Time 1-10.45.14.48-10.100.1.205 Aggregate-Flow
6.170000 0.000463 0.000463
6.180000 0.000474 0.000474
6.190000 0.000469 0.000469
6.200000 0.000462 0.000462
6.210000 0.000474 0.000474
6.220000 0.000480 0.000480
6.230000 0.000477 0.000477
6.240000 0.000474 0.000474
6.250000 0.000481 0.000481
6.260000 0.000491 0.000491
6.270000 0.000478 0.000478
6.280000 0.000477 0.000477
6.290000 0.000478 0.000478
6.300000 0.000482 0.000482
6.310000 0.000474 0.000474
6.320000 0.000474 0.000474
6.330000 0.000479 0.000479
6.340000 0.000467 0.000467
6.350000 0.000469 0.000469
6.360000 0.000481 0.000481
6.370000 0.000465 0.000465
6.380000 0.000485 0.000485
6.390000 0.000473 0.000473
6.400000 0.000483 0.000483
6.410000 0.000481 0.000481
6.420000 0.000480 0.000480
6.430000 0.000486 0.000486
6.440000 0.000477 0.000477
6.450000 0.000473 0.000473
6.460000 0.000472 0.000472
6.470000 0.000473 0.000473
6.480000 0.000473 0.000473
6.490000 0.000462 0.000462
6.500000 0.000462 0.000462
6.510000 0.000525 0.000525
6.520000 0.000476 0.000476
6.530000 0.000469 0.000469
6.540000 0.000485 0.000485
6.550000 0.000464 0.000464
6.560000 0.000482 0.000482
6.570000 0.000477 0.000477
6.580000 0.000472 0.000472
6.590000 0.000484 0.000484
6.600000 0.000505 0.000505
6.610000 0.000507 0.000507
6.620000 0.000475 0.000475
6.630000 0.000484 0.000484
6.640000 0.000474 0.000474
6.650000 0.000464 0.000464
6.660000 0.000465 0.000465
6.670000 0.000456 0.000456
6.680000 0.000456 0.000456
6.690000 0.000470 0.000470
6.700000 0.000464 0.000464
6.710000 0.000456 0.000456
6.720000 0.000461 0.000461
6.730000 0.000456 0.000456
6.740000 0.000475 0.000475
6.750000 0.000493 0.000493
6.760000 0.000471 0.000471
6.770000 0.000459 0.000459
6.780000 0.000455 0.000455
6.790000 0.000464 0.000464
6.800000 0.000516 0.000516
6.810000 0.000470 0.000470
6.820000 0.000460 0.000460
6.830000 0.000463 0.000463
6.840000 0.000462 0.000462
6.850000 0.000459 0.000459
6.860000 0.000459 0.000459
6.870000 0.000468 0.000468
6.880000 0.000444 0.000444
6.890000 0.000459 0.000459
6.900000 0.000452 0.000452
6.910000 0.000458 0.000458
6.920000 0.000474 0.000474
6.930000 0.000500 0.000500
6.940000 0.000464 0.000464
6.950000 0.000445 0.000445
6.960000 0.000451 0.000451
6.970000 0.000453 0.000453
6.980000 0.000438 0.000438
6.990000 0.000443 0.000443
7.000000 0.000450 0.000450
7.010000 0.000440 0.000440
7.020000 0.000447 0.000447
7.030000 0.000453 0.000453
7.040000 0.000455 0.000455
7.050000 0.000463 0.000463
7.060000 0.000444 0.000444
7.070000 0.000460 0.000460
7.080000 0.000449 0.000449
7.090000 0.000442 0.000442
7.100000 0.000446 0.000446
7.110000 0.000440 0.000440
7.120000 0.000452 0.000452
7.130000 0.000441 0.000441
7.140000 0.000455 0.000455
7.150000 0.000455 0.000455
7.160000 0.000453 0.000453
7.170000 0.000464 0.000464
7.180000 0.000438 0.000438
7.190000 0.000457 0.000457
7.200000 0.000443 0.000443
7.210000 0.000451 0.000451
7.220000 0.000454 0.000454
7.230000 0.000447 0.000447
7.240000 0.000448 0.000448
7.250000 0.000463 0.000463
7.260000 0.000451 0.000451
7.270000 0.000464 0.000464
7.280000 0.000448 0.000448
7.290000 0.000458 0.000458
7.300000 0.000445 0.000445
7.310000 0.000447 0.000447
7.320000 0.000455 0.000455
7.330000 0.000443 0.000443
7.340000 0.000457 0.000457
7.350000 0.000449 0.000449
7.360000 0.000455 0.000455
7.370000 0.000452 0.000452
7.380000 0.000452 0.000452
7.390000 0.000449 0.000449
7.400000 0.000445 0.000445
7.410000 0.000461 0.000461
7.420000 0.000451 0.000451
7.430000 0.000448 0.000448
7.440000 0.000448 0.000448
7.450000 0.000449 0.000449
7.460000 0.000454 0.000454
7.470000 0.000448 0.000448
7.480000 0.000445 0.000445
7.490000 0.000462 0.000462
7.500000 0.000460 0.000460
7.510000 0.000456 0.000456
7.520000 0.000466 0.000466
7.530000 0.000460 0.000460
7.540000 0.000471 0.000471
7.550000 0.000463 0.000463
7.560000 0.000455 0.000455
7.570000 0.000460 0.000460
7.580000 0.000456 0.000456
7.590000 0.000455 0.000455
7.600000 0.000444 0.000444
7.610000 0.000454 0.000454
7.620000 0.000447 0.000447
7.630000 0.000503 0.000503
7.640000 0.000516 0.000516
7.650000 0.000458 0.000458
7.660000 0.000459 0.000459
7.670000 0.000461 0.000461
7.680000 0.000456 0.000456
7.690000 0.000457 0.000457
7.700000 0.000462 0.000462
7.710000 0.000455 0.000455
7.720000 0.000467 0.000467
7.730000 0.000473 0.000473
7.740000 0.000465 0.000465
7.750000 0.000461 0.000461
7.760000 0.000446 0.000446
7.770000 0.000453 0.000453
7.780000 0.000450 0.000450
7.790000 0.000442 0.000442
7.800000 0.000594 0.000594
7.810000 0.000455 0.000455
7.820000 0.000459 0.000459
7.830000 0.000477 0.000477
7.840000 0.000508 0.000508
7.850000 0.000470 0.000470
7.860000 0.000467 0.000467
7.870000 0.000471 0.000471
7.880000 0.000485 0.000485
7.890000 0.000462 0.000462
7.900000 0.000462 0.000462
7.910000 0.000462 0.000462
7.920000 0.000468 0.000468
7.930000 0.000475 0.000475
7.940000 0.000471 0.000471
7.950000 0.000465 0.000465
7.960000 0.000480 0.000480
7.970000 0.000498 0.000498
7.980000 0.000468 0.000468
7.990000 0.000467 0.000467
8.000000 0.000485 0.000485
8.010000 0.000473 0.000473
8.020000 0.000483 0.000483
8.030000 0.000488 0.000488
8.040000 0.000488 0.000488
8.050000 0.000482 0.000482
8.060000 0.000486 0.000486
8.070000 0.000544 0.000544
8.080000 0.000514 0.000514
8.090000 0.000474 0.000474
8.100000 0.000480 0.000480
8.110000 0.000493 0.000493
8.120000 0.000490 0.000490
8.130000 0.000504 0.000504
8.140000 0.000488 0.000488
8.150000 0.000493 0.000493
8.160000 0.000487 0.000487
8.170000 0.000453 0.000453
8.180000 0.000463 0.000463
8.190000 0.000459 0.000459
8.200000 0.000455 0.000455
8.210000 0.000457 0.000457
8.220000 0.000448 0.000448
8.230000 0.000456 0.000456
8.240000 0.000465 0.000465
8.250000 0.000449 0.000449
8.260000 0.000463 0.000463
8.270000 0.000513 0.000513
8.280000 0.000456 0.000456
8.290000 0.000452 0.000452
8.300000 0.000467 0.000467
8.310000 0.000476 0.000476
8.320000 0.000442 0.000442
8.330000 0.000463 0.000463
8.340000 0.000460 0.000460
8.350000 0.000454 0.000454
8.360000 0.000462 0.000462
8.370000 0.000475 0.000475
8.380000 0.000465 0.000465
8.390000 0.000445 0.000445
8.400000 0.000464 0.000464
8.410000 0.000455 0.000455
8.420000 0.000462 0.000462
8.430000 0.000446 0.000446
8.440000 0.000461 0.000461
8.450000 0.000446 0.000446
8.460000 0.000466 0.000466
8.470000 0.000460 0.000460
8.480000 0.000448 0.000448
8.490000 0.000456 0.000456
8.500000 0.000456 0.000456
8.510000 0.000467 0.000467
8.520000 0.000462 0.000462
8.530000 0.000483 0.000483
8.540000 0.000472 0.000472
8.550000 0.000469 0.000469
8.560000 0.000453 0.000453
8.570000 0.000466 0.000466
8.580000 0.000474 0.000474
8.590000 0.000444 0.000444
8.600000 0.000465 0.000465
8.610000 0.000445 0.000445
8.620000 0.000512 0.000512
8.630000 0.000475 0.000475
8.640000 0.000465 0.000465
8.650000 0.000662 0.000662
8.660000 0.000522 0.000522
8.670000 0.000449 0.000449
8.680000 0.000428 0.000428
8.690000 0.000429 0.000429
8.700000 0.000417 0.000417
8.710000 0.000427 0.000427
8.720000 0.000422 0.000422
8.730000 0.000433 0.000433
8.740000 0.000431 0.000431
8.750000 0.000476 0.000476
8.760000 0.000471 0.000471
8.770000 0.000444 0.000444
8.780000 0.000468 0.000468
8.790000 0.000444 0.000444
8.800000 0.000444 0.000444
8.810000 0.000450 0.000450
8.820000 0.000438 0.000438
8.830000 0.000452 0.000452
8.840000 0.000441 0.000441
8.850000 0.000463 0.000463
8.860000 0.000429 0.000429
8.870000 0.000458 0.000458
8.880000 0.000455 0.000455
8.890000 0.000442 0.000442
8.900000 0.000440 0.000440
8.910000 0.000441 0.000441
8.920000 0.000438 0.000438
8.930000 0.000440 0.000440
8.940000 0.000438 0.000438
8.950000 0.000445 0.000445
8.960000 0.000548 0.000548
8.970000 0.000503 0.000503
8.980000 0.000454 0.000454
8.990000 0.000446 0.000446
9.000000 0.000446 0.000446
9.010000 0.000444 0.000444
9.020000 0.000442 0.000442
9.030000 0.000450 0.000450
9.040000 0.000439 0.000439
9.050000 0.000454 0.000454
9.060000 0.000443 0.000443
9.070000 0.000448 0.000448
9.080000 0.000447 0.000447
9.090000 0.000445 0.000445
9.100000 0.000452 0.000452
9.110000 0.000460 0.000460
9.120000 0.000441 0.000441
9.130000 0.000457 0.000457
9.140000 0.000436 0.000436
9.150000 0.000461 0.000461
9.160000 0.000464 0.000464
9.170000 0.000450 0.000450
9.180000 0.000451 0.000451
